日期,省,比例,规模,规模/人口
2020-01-01,重庆,0.2724,1.21438927296,3.9836547762618797
2020-01-01,广东,0.1137,0.50688715248,0.44675405647805394
2020-01-01,云南,0.1043,0.4649809147200001,0.9686093421935217
2020-01-01,贵州,0.0722,0.3218755708800001,0.8990937734078215
2020-01-01,陕西,0.0549,0.24475026096000002,0.6381282485451474
2020-01-01,浙江,0.0544,0.24252120576000002,0.42273175136831104
2020-01-01,江苏,0.0318,0.14176791072000003,0.17656322558629023
2020-01-01,福建,0.0286,0.12750195744000004,0.32352691560517643
2020-01-01,北京,0.0271,0.12081479184000002,0.5565706538904501
2020-01-01,上海,0.0222,0.09897005088000002,0.40832934870326515
2020-01-01,西藏,0.0211,0.09406612944000002,2.7900379486875284
2020-01-01,山东,0.021,0.09362031840000003,0.09318013544018063
2020-01-01,甘肃,0.0198,0.08827058592000002,0.33617797060604565
2020-01-01,河南,0.0184,0.08202923136000001,0.08540263546069757
2020-01-01,湖北,0.0176,0.07846274304000002,0.13260561608923443
2020-01-01,河北,0.0163,0.07266719952,0.09616770048833424
2020-01-01,新疆,0.016200000000000003,0.07222138848000002,0.29542387512425
2020-01-01,广西,0.0119,0.05305151376000001,0.10860084700102356
2020-01-01,山西,0.0106,0.04725597024000001,0.12763777125339315
2020-01-01,湖南,0.0102,0.04547272608000001,0.06628484020874029
2020-01-01,海南,0.0093,0.041460426720000006,0.44785286380919465
2020-01-01,安徽,0.0069,0.030760961760000004,0.04864469884243153
2020-01-01,天津,0.0069,0.030760961760000004,0.1972362256988972
2020-01-01,青海,0.0069,0.030760961760000004,0.5140706868545072
2020-01-01,江西,0.0059,0.026302851360000004,0.05690671201401961
2020-01-01,辽宁,0.0058,0.025857040320000003,0.05931466134471132
2020-01-01,黑龙江,0.0033,0.014711764320000003,0.03883063932219496
2020-01-01,内蒙古,0.003,0.013374331200000002,0.052779523283346494
2020-01-01,宁夏,0.0027,0.012036898080000002,0.17654846917672598
2020-01-01,吉林,0.0025,0.011145276000000003,0.04101403164018945
2020-01-02,重庆,0.1904,1.0749104352,3.5261115892443002
2020-01-02,广东,0.16,0.90328608,0.7961273400317292
2020-01-02,浙江,0.0754,0.4256735652,0.741979371099878
2020-01-02,云南,0.06709999999999999,0.37881559979999996,0.7891169665659826
2020-01-02,陕西,0.0551,0.3110691438,0.8110390041299043
2020-01-02,贵州,0.0481,0.27155037779999996,0.7585206083798882
2020-01-02,江苏,0.0431,0.2433226878,0.30304346306651886
2020-01-02,福建,0.0367,0.20719124460000002,0.5257326683582847
2020-01-02,北京,0.032,0.180657216,0.8322532639240798
2020-01-02,山东,0.0305,0.172188909,0.17137931312479845
2020-01-02,上海,0.0277,0.1563814026,0.6451963569300843
2020-01-02,西藏,0.024,0.135492912,4.018772415838647
2020-01-02,河南,0.0211,0.11912085180000001,0.12401962706923478
2020-01-02,新疆,0.021,0.118556298,0.4849582888488017
2020-01-02,河北,0.0207,0.1168626366,0.15465589852176329
2020-01-02,湖北,0.0202,0.1140398676,0.19273258002366064
2020-01-02,甘肃,0.018500000000000003,0.10444245300000002,0.3977684245404101
2020-01-02,广西,0.013500000000000002,0.076214763,0.1560179385875128
2020-01-02,山西,0.0134,0.0756502092,0.20433024754547788
2020-01-02,湖南,0.0126,0.0711337788,0.10369053205445906
2020-01-02,海南,0.0108,0.06097181040000001,0.6586135758727965
2020-01-02,辽宁,0.0089,0.0502452882,0.11525999174179341
2020-01-02,天津,0.0085,0.047987073000000005,0.30768833675301366
2020-01-02,安徽,0.0085,0.047987073000000005,0.07588568695047125
2020-01-02,青海,0.008100000000000001,0.04572885780000001,0.7642109996991879
2020-01-02,江西,0.0076,0.0429060888,0.09282812747452457
2020-01-02,黑龙江,0.0048,0.027098582399999998,0.0715247509699897
2020-01-02,内蒙古,0.0041,0.023146705800000004,0.09134453749013419
2020-01-02,宁夏,0.0028000000000000004,0.015807506400000004,0.23185301045776563
