日期,省,比例,规模,规模/人口
2020-01-01,上海,0.0541,0.08781903683999999,0.36232264000858155
2020-01-01,云南,0.0068000000000000005,0.011038252319999999,0.022993963795437975
2020-01-01,北京,0.029300000000000007,0.047561881320000006,0.21910849642972313
2020-01-01,吉林,0.0031,0.00503214444,0.01851802784248352
2020-01-01,四川,0.0137,0.022238831879999997,0.02666206915237981
2020-01-01,天津,0.0108,0.01753134192,0.11240921979994871
2020-01-01,安徽,0.014199999999999999,0.023050468079999997,0.03645149610981086
2020-01-01,山东,0.0191,0.031004502839999996,0.03085872621734924
2020-01-01,山西,0.0029,0.004707489959999999,0.01271487017704971
2020-01-01,广东,0.2203,0.35760690972,0.315183244949762
2020-01-01,广西,0.0084,0.013635488159999997,0.027912974738996923
2020-01-01,新疆,0.0017,0.0027595630799999997,0.011288080108971763
2020-01-01,江苏,0.05040000000000001,0.08181292896,0.10189297816746166
2020-01-01,江西,0.11710000000000002,0.19008519804000001,0.4112528894658272
2020-01-01,河北,0.012400000000000001,0.02012857776,0.026638140042084087
2020-01-01,河南,0.0193,0.03132915732,0.032617550567412806
2020-01-01,浙江,0.16910000000000006,0.2744953628400001,0.4784649866480741
2020-01-01,海南,0.0063,0.010226616119999999,0.110467249827169
2020-01-01,湖北,0.022000000000000002,0.0357119928,0.06035489741423019
2020-01-01,湖南,0.020200000000000003,0.03279010248,0.047797589691262646
2020-01-01,甘肃,0.0016,0.00259723584,0.009891556340951591
2020-01-01,贵州,0.015899999999999997,0.025810031159999993,0.07209505910614523
2020-01-01,辽宁,0.0075,0.012174542999999998,0.02792774757415181
2020-01-01,重庆,0.0141,0.022888140839999998,0.07508173335126606
2020-01-01,陕西,0.0104,0.016882032959999998,0.04401589637694762
2020-01-01,黑龙江,0.0049,0.00795403476,0.02099410024546678
2020-01-02,上海,0.0538,0.11636720496,0.4801063007368655
2020-01-02,云南,0.0075,0.016222194,0.0337927174252682
2020-01-02,北京,0.0366,0.07916430672,0.36469482987054863
2020-01-02,吉林,0.004,0.0086518368,0.031838306046521894
2020-01-02,四川,0.017,0.0367703064,0.04408381057427167
2020-01-02,天津,0.0126,0.02725328592,0.17474535727109516
2020-01-02,安徽,0.015100000000000002,0.03266068392,0.05164887709532545
2020-01-02,山东,0.0285,0.0616443372,0.06135449854885521
2020-01-02,山西,0.0035,0.0075703572,0.020447437978581173
2020-01-02,广东,0.1926,0.41658594192,0.36716546969857217
2020-01-02,广西,0.0102,0.022062183840000003,0.04516311942681679
2020-01-02,新疆,0.0028000000000000004,0.006056285760000001,0.02477342856091007
2020-01-02,江苏,0.062099999999999995,0.13431976631999998,0.1672870191922085
2020-01-02,江西,0.0974,0.21067222608,0.4557933105731161
2020-01-02,河北,0.0138,0.02984883696,0.03950192152243823
2020-01-02,河南,0.0298,0.06445618416,0.06710690698594482
2020-01-02,浙江,0.13110000000000002,0.28356395112000005,0.49427218253442573
2020-01-02,海南,0.006699999999999999,0.014491826639999998,0.15653977964051155
2020-01-02,湖北,0.0249,0.053857684079999996,0.09102194368767956
2020-01-02,湖南,0.019,0.0410962248,0.05990528672633451
2020-01-02,甘肃,0.0027,0.00583998984,0.022241564529213054
2020-01-02,贵州,0.0166,0.03590512272,0.10029363888268157
2020-01-02,辽宁,0.0097,0.020980704240000002,0.04812860835455234
2020-01-02,重庆,0.0168,0.03633771456,0.11920140715056603
2020-01-02,陕西,0.0125,0.02703699,0.07049253801389149
2020-01-02,黑龙江,0.005600000000000001,0.012112571520000002,0.03197025766093912
2020-01-03,上海,0.0547,0.15582949127999998,0.6429192883842592
2020-01-03,云南,0.0087,0.024784580879999997,0.05162916546193105
2020-01-03,北京,0.032400000000000005,0.09230119776000001,0.42521397595245775
2020-01-03,吉林,0.0041,0.01168008984,0.0429821185458319
2020-01-03,四川,0.019200000000000002,0.05469700608,0.06557607730487951
2020-01-03,天津,0.0142,0.04045299408,0.25938057245447554
2020-01-03,安徽,0.015399999999999999,0.043871556959999995,0.06937750167626035
2020-01-03,山东,0.0288,0.08204550912,0.08165974846823605
2020-01-03,山西,0.0031,0.008831287439999998,0.023853194430564367
2020-01-03,广东,0.2049,0.58371961176,0.5144717184558434
2020-01-03,广西,0.0119,0.03390074856,0.06939764290685772
2020-01-03,新疆,0.0025,0.007122006,0.029132790928837023
2020-01-03,江苏,0.0572,0.16295149728,0.20294608157622707
2020-01-03,江西,0.10720000000000002,0.30539161728,0.6607204891283184
2020-01-03,河北,0.0095,0.0270636228,0.035815971838068894
2020-01-03,河南,0.0264,0.07520838335999999,0.07830128408120769
2020-01-03,浙江,0.14339999999999997,0.4085182641599999,0.7120764583580267
2020-01-03,海南,0.005,0.014244012,0.1538629018320083
2020-01-03,湖北,0.0237,0.06751661687999999,0.11410616339361161
2020-01-03,湖南,0.0194,0.05526676656,0.08056145091979826
2020-01-03,甘肃,0.0029,0.00826152696,0.03146397340147998
2020-01-03,贵州,0.014,0.0398832336,0.11140568044692738
2020-01-03,辽宁,0.0089,0.025354341359999998,0.05816149693758172
2020-01-03,重庆,0.0144,0.04102275456,0.13457010513608644
2020-01-03,陕西,0.0118,0.03361586832,0.08764540266566548
2020-01-03,黑龙江,0.0048,0.013674251519999998,0.036092199224008234
2020-01-04,上海,0.0515,0.16438046039999998,0.6781987655645313
2020-01-04,云南,0.0098,0.03128016528,0.06516022347672118
2020-01-04,北京,0.0322,0.10277768592,0.4734771544663012
2020-01-04,吉林,0.0031,0.009894746159999999,0.03641214735982159
2020-01-04,四川,0.016399999999999998,0.05234639903999999,0.06275794154178155
