日期,省,比例,规模,规模/人口
2020-01-01,上海,0.0378,0.21944410488000002,0.9053796337951464
2020-01-01,云南,0.0031,0.01799673876,0.03748930061451932
2020-01-01,内蒙古,0.0018,0.01044971928,0.041238039779005524
2020-01-01,北京,0.0682,0.39592825272,1.8239657839406642
2020-01-01,吉林,0.002,0.0116107992,0.04272713262163147
2020-01-01,四川,0.006500000000000001,0.03773509740000001,0.045240495624025906
2020-01-01,天津,0.0205,0.11901069180000001,0.7630847127468583
2020-01-01,安徽,0.082,0.47604276720000005,0.7528034145107217
2020-01-01,山东,0.1144,0.66413771424,0.661015079006772
2020-01-01,山西,0.0586,0.34019641656,0.9188661702972437
2020-01-01,广东,0.07010000000000001,0.4069585119600001,0.35868016213643583
2020-01-01,新疆,0.0044,0.025543758240000002,0.1044875514486618
2020-01-01,江苏,0.0939,0.54512702244,0.6789222253994744
2020-01-01,江西,0.0049,0.02844645804,0.06154444525215811
2020-01-01,河北,0.07250000000000001,0.4208914710000001,0.5570073594219394
2020-01-01,浙江,0.09169999999999999,0.53235514332,0.9279329672651212
2020-01-01,海南,0.0042,0.02438267832,0.2633801235741445
2020-01-01,湖北,0.0625,0.362837475,0.6132118894710158
2020-01-01,湖南,0.005600000000000001,0.032510237760000005,0.04738963552083031
2020-01-01,甘肃,0.0029,0.01683565884,0.06411850067219914
2020-01-01,福建,0.012599999999999998,0.07314803496,0.1856078024866785
2020-01-01,贵州,0.0025,0.014513499000000001,0.04054050000000001
2020-01-01,辽宁,0.0056,0.032510237760000005,0.07457673883421652
2020-01-01,重庆,0.0064,0.037154557440000006,0.12188095983834304
2020-01-01,陕西,0.0442,0.25659866232000006,0.6690201445466493
2020-01-01,黑龙江,0.0035,0.020318898600000003,0.0536302652624911
2020-01-02,上海,0.0443,0.32752136484,1.3512833872711216
2020-01-02,云南,0.0031,0.02291910228,0.04774315650453078
2020-01-02,内蒙古,0.0023,0.01700449524,0.06710534822415154
2020-01-02,北京,0.0712,0.52640002656,2.4250243081033767
2020-01-02,吉林,0.0034,0.02513707992,0.09250313686093109
2020-01-02,四川,0.006999999999999999,0.0517528116,0.06204629133197458
2020-01-02,天津,0.0222,0.16413034536,1.0523874413952297
2020-01-02,宁夏,0.0024,0.01774382112,0.26025346690329865
2020-01-02,安徽,0.046000000000000006,0.34008990480000006,0.5378105901701563
2020-01-02,山东,0.09319999999999999,0.6890517201599999,0.6858119445340213
2020-01-02,山西,0.0431,0.31864945427999997,0.8606681007468229
2020-01-02,广东,0.09629999999999998,0.7119708224399999,0.6275082164992066
2020-01-02,广西,0.0023,0.01700449524,0.0348096115455476
2020-01-02,新疆,0.0061,0.04509887868,0.1844783904576078
2020-01-02,江苏,0.1112,0.8221303785599999,1.0239128922321994
2020-01-02,江西,0.004,0.0295730352,0.06398181605763614
2020-01-02,河北,0.0624,0.46133934911999996,0.6105360416076651
2020-01-02,浙江,0.1179,0.8716652125200001,1.519374607843821
2020-01-02,海南,0.0022,0.01626516936,0.17569531368821292
2020-01-02,湖北,0.047900000000000005,0.35413709652,0.5985078528308265
2020-01-02,湖南,0.006500000000000001,0.048056182200000006,0.07005070143727589
2020-01-02,甘肃,0.0036,0.026615731679999997,0.10136584649485281
2020-01-02,福建,0.0162,0.11977079255999999,0.3039096487185993
2020-01-02,辽宁,0.0078,0.057667418639999996,0.13228596022297157
2020-01-02,重庆,0.0063,0.04657753044,0.15279186479597695
2020-01-02,陕西,0.0357,0.26393933916,0.6881592181340342
2020-01-02,青海,0.0024,0.01774382112,0.29653098566128544
2020-01-02,黑龙江,0.0052,0.038444945759999995,0.10147265753424657
2020-01-03,上海,0.0396,0.38861228736,1.6033315208476013
2020-01-03,云南,0.0032,0.031403013119999997,0.06541612981981043
2020-01-03,内蒙古,0.0025,0.024533603999999997,0.09681769534333068
2020-01-03,北京,0.0728,0.71441854848,3.2911897013866493
2020-01-03,吉林,0.0034,0.03336570143999999,0.12278403285457212
2020-01-03,四川,0.0074,0.07261946784,0.08706326320585062
2020-01-03,天津,0.0233,0.22865318928,1.4661014957681457
2020-01-03,宁夏,0.0022,0.02158957152,0.3166601375790199
2020-01-03,安徽,0.06249999999999999,0.6133400999999998,0.9699223543551139
2020-01-03,山东,0.1031,1.0117658289599998,1.0070087197678166
2020-01-03,山西,0.0501,0.49165342415999996,1.3279496108147528
2020-01-03,广东,0.07999999999999999,0.7850753279999998,0.6919401797990479
2020-01-03,广西,0.0021,0.02060822736,0.04218674996929375
2020-01-03,新疆,0.0051,0.05004855216,0.20472518646688512
2020-01-03,江苏,0.10170000000000003,0.9980270107200002,1.2429813442267696
2020-01-03,江西,0.0044,0.04317914304,0.09341888544168235
2020-01-03,河北,0.0672,0.65946327552,0.8727330512552439
2020-01-03,浙江,0.1,0.9813441599999999,1.7105528324908488
2020-01-03,海南,0.002,0.019626883199999997,0.2120083304528171
2020-01-03,湖北,0.054099999999999995,0.5309071905599999,0.8972573779956057
2020-01-03,湖南,0.0067,0.06575005871999999,0.0958427723973062
2020-01-03,甘肃,0.004,0.039253766399999994,0.1494977221399164
2020-01-03,福建,0.0129,0.12659339664,0.3212215088556204
2020-01-03,贵州,0.002,0.019626883199999997,0.05482369608938547
2020-01-03,辽宁,0.0083,0.08145156528,0.18684551483036269
2020-01-03,重庆,0.0058,0.05691796127999999,0.186712377453312
2020-01-03,陕西,0.040799999999999996,0.4003884172799999,1.0439178224141166
2020-01-03,青海,0.0028000000000000004,0.02747763648,0.4592004492128748
