日期,省,比例
2020-01-07,山西,0.0026
2020-01-07,甘肃,0.0025
2020-01-07,黑龙江,0.0024
2020-01-07,辽宁,0.002
2020-01-07,吉林,0.0017
2020-01-07,海南,0.0014000000000000002
2020-01-07,天津,0.0011
2020-01-07,内蒙古,0.0008
2020-01-07,新疆,0.0004
2020-01-07,青海,0.0003
2020-01-07,宁夏,0.0002
2020-01-08,浙江,0.198
2020-01-08,江西,0.1431
2020-01-08,贵州,0.13
2020-01-08,湖北,0.0895
2020-01-08,安徽,0.0696
2020-01-08,湖南,0.063
2020-01-08,河南,0.0513
2020-01-08,四川,0.0472
2020-01-08,重庆,0.0443
2020-01-08,福建,0.0388
2020-01-08,江苏,0.0239
2020-01-08,上海,0.0211
2020-01-08,云南,0.0166
2020-01-08,广东,0.0138
2020-01-08,陕西,0.009000000000000001
2020-01-08,广西,0.0079
2020-01-08,山东,0.0076
2020-01-08,北京,0.0043
2020-01-08,河北,0.0035
2020-01-08,辽宁,0.0031
2020-01-08,黑龙江,0.0022
2020-01-08,甘肃,0.0021
2020-01-08,山西,0.0018
2020-01-08,吉林,0.0017
2020-01-08,海南,0.0014000000000000002
2020-01-08,天津,0.0011
2020-01-08,新疆,0.0005
2020-01-08,内蒙古,0.0005
2020-01-08,宁夏,0.0004
2020-01-08,青海,0.0001
2020-01-09,浙江,0.1648
2020-01-09,江西,0.1532
2020-01-09,贵州,0.147
2020-01-09,湖北,0.0934
2020-01-09,安徽,0.07490000000000001
2020-01-09,湖南,0.0668
2020-01-09,河南,0.0552
2020-01-09,四川,0.0539
2020-01-09,重庆,0.0513
2020-01-09,福建,0.0348
2020-01-09,江苏,0.0197
2020-01-09,云南,0.0181
2020-01-09,上海,0.0159
2020-01-09,广东,0.0104
2020-01-09,陕西,0.0073
2020-01-09,广西,0.0069
2020-01-09,山东,0.005600000000000001
2020-01-09,北京,0.0037
2020-01-09,辽宁,0.0024
2020-01-09,河北,0.0023
2020-01-09,山西,0.0022
2020-01-09,甘肃,0.0021
2020-01-09,黑龙江,0.002
2020-01-09,吉林,0.0013
2020-01-09,海南,0.001
2020-01-09,内蒙古,0.0007000000000000001
2020-01-09,天津,0.0005
2020-01-09,新疆,0.0004
2020-01-09,宁夏,0.0003
2020-01-10,浙江,0.2738
2020-01-10,江西,0.1379
2020-01-10,贵州,0.1094
2020-01-10,湖北,0.08039999999999999
2020-01-10,安徽,0.0606
2020-01-10,湖南,0.0605
2020-01-10,福建,0.0496
2020-01-10,河南,0.0454
2020-01-10,重庆,0.0388
2020-01-10,四川,0.0338
2020-01-10,江苏,0.0234
2020-01-10,上海,0.0189
2020-01-10,云南,0.0136
2020-01-10,广东,0.013500000000000002
2020-01-10,山东,0.0067
2020-01-10,广西,0.0061
2020-01-10,陕西,0.0061
2020-01-10,北京,0.0039
2020-01-10,河北,0.0027
2020-01-10,辽宁,0.0024
2020-01-10,山西,0.0019
2020-01-10,黑龙江,0.0019
2020-01-10,甘肃,0.0019
2020-01-10,吉林,0.0015
2020-01-10,海南,0.001
2020-01-10,内蒙古,0.0008
2020-01-10,天津,0.0005
2020-01-10,新疆,0.0004
2020-01-10,宁夏,0.0003
2020-01-10,青海,0.0001
2020-01-11,浙江,0.2677
2020-01-11,江西,0.1575
2020-01-11,贵州,0.1027
2020-01-11,湖北,0.0784
2020-01-11,安徽,0.0713
2020-01-11,湖南,0.0692
2020-01-11,河南,0.0512
2020-01-11,福建,0.04650000000000002
2020-01-11,重庆,0.0355
2020-01-11,四川,0.0312
2020-01-11,江苏,0.0204
2020-01-11,上海,0.0139
2020-01-11,云南,0.0106
2020-01-11,广东,0.0104
2020-01-11,广西,0.0066
2020-01-11,陕西,0.0062
2020-01-11,山东,0.0044
2020-01-11,北京,0.0025
2020-01-11,河北,0.0023
2020-01-11,辽宁,0.0016
2020-01-11,山西,0.0015
2020-01-11,甘肃,0.0015
2020-01-11,黑龙江,0.0014000000000000002
2020-01-11,天津,0.0009
2020-01-11,吉林,0.0009
2020-01-11,海南,0.0007000000000000001
2020-01-11,内蒙古,0.0005
2020-01-11,新疆,0.0003
2020-01-11,宁夏,0.0002
2020-01-12,浙江,0.1945
2020-01-12,江西,0.1769
2020-01-12,贵州,0.111
2020-01-12,湖北,0.0959
2020-01-12,安徽,0.0914
2020-01-12,湖南,0.0637
2020-01-12,河南,0.0495
2020-01-12,福建,0.0483
2020-01-12,重庆,0.0403
2020-01-12,四川,0.0381
2020-01-12,江苏,0.0219
2020-01-12,上海,0.0134
2020-01-12,云南,0.012
2020-01-12,广东,0.0099
2020-01-12,广西,0.0059
2020-01-12,陕西,0.0058
2020-01-12,山东,0.005
2020-01-12,河北,0.0027
2020-01-12,北京,0.0026
2020-01-12,辽宁,0.0021
2020-01-12,山西,0.0015
2020-01-12,黑龙江,0.0015
2020-01-12,甘肃,0.0013
2020-01-12,吉林,0.0009
2020-01-12,海南,0.0008
2020-01-12,天津,0.0005
2020-01-12,内蒙古,0.0004
2020-01-12,新疆,0.0003
2020-01-12,宁夏,0.0001
2020-01-12,青海,0.0001
2020-01-13,江西,0.1698
2020-01-13,浙江,0.1548
2020-01-13,贵州,0.1132
2020-01-13,湖北,0.107
2020-01-13,安徽,0.0984
2020-01-13,湖南,0.0693
2020-01-13,河南,0.0571
2020-01-13,重庆,0.0463
2020-01-13,福建,0.0423
2020-01-13,四川,0.0414
2020-01-13,江苏,0.0219
2020-01-13,上海,0.0182
2020-01-13,云南,0.0129
2020-01-13,广东,0.0105
2020-01-13,广西,0.008199999999999999
2020-01-13,陕西,0.0067
2020-01-13,山东,0.0051
2020-01-13,北京,0.003
2020-01-13,河北,0.002
2020-01-13,山西,0.0018
2020-01-13,辽宁,0.0017
2020-01-13,黑龙江,0.0017
2020-01-13,甘肃,0.0015
2020-01-13,吉林,0.001
2020-01-13,海南,0.0008
2020-01-13,天津,0.0005
2020-01-13,内蒙古,0.0003
2020-01-13,新疆,0.0003
2020-01-13,宁夏,0.0002
2020-01-14,江西,0.17309999999999998
2020-01-14,浙江,0.1393
2020-01-14,贵州,0.1114
2020-01-14,湖北,0.1059
2020-01-14,安徽,0.1047
2020-01-14,湖南,0.0652
2020-01-14,河南,0.0646
2020-01-14,四川,0.0489
2020-01-14,重庆,0.047
2020-01-14,福建,0.0392
2020-01-14,江苏,0.0219
2020-01-14,上海,0.0168
2020-01-14,云南,0.0136
2020-01-14,广东,0.0096
2020-01-14,陕西,0.0078
2020-01-14,广西,0.0075
2020-01-14,山东,0.0051
2020-01-14,北京,0.0027
2020-01-14,河北,0.0026
2020-01-14,辽宁,0.002
2020-01-14,山西,0.0019
2020-01-14,甘肃,0.0017
2020-01-14,黑龙江,0.0016
2020-01-14,吉林,0.0013
2020-01-14,海南,0.0009
2020-01-14,天津,0.0007000000000000001
2020-01-14,内蒙古,0.0004
2020-01-14,新疆,0.0003
2020-01-14,宁夏,0.0001
2020-01-14,青海,0.0001
2020-01-15,江西,0.1671
2020-01-15,浙江,0.1415
2020-01-15,安徽,0.1207
2020-01-15,湖北,0.1056
2020-01-15,贵州,0.1011
2020-01-15,湖南,0.0689
2020-01-15,河南,0.0658
2020-01-15,四川,0.0471
2020-01-15,重庆,0.0429
2020-01-15,福建,0.0392
2020-01-15,江苏,0.0226
2020-01-15,上海,0.0149
2020-01-15,云南,0.0134
2020-01-15,广东,0.0092
2020-01-15,陕西,0.0087
2020-01-15,广西,0.0067
2020-01-15,山东,0.0058
2020-01-15,北京,0.0027
2020-01-15,河北,0.0026
2020-01-15,山西,0.0023
2020-01-15,甘肃,0.002
2020-01-15,黑龙江,0.0019
2020-01-15,辽宁,0.0017
2020-01-15,吉林,0.0012
2020-01-15,海南,0.0009
2020-01-15,内蒙古,0.0005
2020-01-15,天津,0.0003
2020-01-15,新疆,0.0002
2020-01-15,宁夏,0.0002
2020-01-15,青海,0.0001
2020-01-16,江西,0.1604
2020-01-16,浙江,0.1528
2020-01-16,安徽,0.1193
2020-01-16,湖北,0.1052
2020-01-16,贵州,0.0983
2020-01-16,湖南,0.0658
2020-01-16,河南,0.0655
2020-01-16,四川,0.0464
2020-01-16,福建,0.04
2020-01-16,重庆,0.04
2020-01-16,江苏,0.0257
2020-01-16,上海,0.0154
2020-01-16,云南,0.013500000000000002
2020-01-16,广东,0.0097
2020-01-16,陕西,0.0092
2020-01-16,广西,0.0066
2020-01-16,山东,0.006500000000000001
2020-01-16,辽宁,0.0028000000000000004
2020-01-16,北京,0.0026
2020-01-16,河北,0.0026
2020-01-16,黑龙江,0.0019
2020-01-16,甘肃,0.0019
2020-01-16,山西,0.0018
2020-01-16,吉林,0.0014000000000000002
2020-01-16,海南,0.001
2020-01-16,天津,0.0008
2020-01-16,内蒙古,0.0005
2020-01-16,新疆,0.0002
2020-01-16,宁夏,0.0001
2020-01-16,青海,0.0001
