日期,省,比例,规模,规模/人口
2020-03-11,贵州,0.0019,0.00062926632,0.001757727150837989
2020-03-11,广西,0.0018,0.00059614704,0.0012203624155578301
2020-03-11,吉林,0.0015,0.0004967892,0.001828158223026904
2020-03-11,湖北,0.0007000000000000001,0.00023183496000000003,0.00039181166131485557
2020-03-12,甘肃,0.4563,0.16485772212000002,0.6278595965281772
2020-03-12,四川,0.1126,0.04068152424000001,0.04877295796667068
2020-03-12,河南,0.0691,0.024965304840000004,0.025991988381051538
2020-03-12,陕西,0.0684,0.024712400160000005,0.0644317214191853
2020-03-12,西藏,0.0395,0.014271049800000003,0.4232848820999556
2020-03-12,江苏,0.029300000000000007,0.010585867320000004,0.013184047575753807
2020-03-12,河北,0.0269,0.009718765560000002,0.012861804798644842
2020-03-12,山东,0.0248,0.008960051520000002,0.008917923250564336
2020-03-12,安徽,0.0191,0.006900684840000001,0.010912589094819408
2020-03-12,山西,0.0179,0.006467133960000001,0.017467646116655643
2020-03-12,广东,0.0167,0.006033583080000001,0.005317806345848758
2020-03-12,宁夏,0.0167,0.006033583080000001,0.08849620968333359
2020-03-12,重庆,0.0163,0.0058890661200000005,0.019318357712002576
2020-03-12,新疆,0.013500000000000002,0.004877447400000002,0.019951352943342056
2020-03-12,内蒙古,0.0114,0.004118733360000001,0.016253880662983427
2020-03-12,浙江,0.0098,0.0035406655200000007,0.006171632421126025
2020-03-12,湖南,0.0093,0.0033600193200000006,0.00489784455263695
2020-03-12,上海,0.0055000000000000005,0.0019871082000000005,0.008198385166970601
2020-03-12,福建,0.0043,0.0015535573200000004,0.003942038365896981
2020-03-12,江西,0.0041,0.0014812988400000004,0.0032048178100863253
2020-03-12,辽宁,0.0041,0.0014812988400000004,0.0033980199573326003
2020-03-12,北京,0.0041,0.0014812988400000004,0.006824060625604645
2020-03-12,云南,0.0033,0.0011922649200000002,0.002483626538902198
2020-03-12,天津,0.0033,0.0011922649200000002,0.007644684021543988
2020-03-12,海南,0.0031,0.0011200064400000002,0.012098237556170068
2020-03-12,广西,0.0026,0.0009393602400000001,0.001922948290685773
2020-03-12,贵州,0.0022,0.0007948432800000002,0.0022202326256983247
2020-03-12,黑龙江,0.0018,0.0006503263200000001,0.0017164893499089402
2020-03-12,吉林,0.0016,0.0005780678400000001,0.002127259359026728
2020-03-12,湖北,0.0009,0.00032516316000000007,0.000549540577995606
2020-03-13,甘肃,0.4375,0.15226784999999998,0.579911147841917
2020-03-13,河南,0.0991,0.034490843279999996,0.0359092590109318
2020-03-13,四川,0.0906,0.03153249648,0.03780421589737441
2020-03-13,陕西,0.0702,0.024432464159999997,0.06370185470245916
