日期,省,比例,规模,规模/人口
2020-01-01,辽宁,0.2931,0.3487092768000001,0.799920346844677
2020-01-01,黑龙江,0.2188,0.26031248640000004,0.6870760060178954
2020-01-01,内蒙古,0.113,0.13443926400000003,0.530541689029203
2020-01-01,北京,0.0706,0.08399479680000001,0.38694797438614276
2020-01-01,河北,0.0421,0.050087548800000006,0.06628581289784684
2020-01-01,山东,0.0408,0.04854090240000001,0.0483126733311835
2020-01-01,广东,0.0239,0.028434499200000005,0.025061254362771023
2020-01-01,江苏,0.0206,0.024508396800000002,0.030523702937989613
2020-01-01,天津,0.0201,0.0239135328,0.15333119261349065
2020-01-01,浙江,0.0195,0.023199696000000002,0.04043872407181454
2020-01-01,上海,0.0176,0.020939212800000002,0.08639073183209697
2020-01-01,海南,0.0169,0.0201064032,0.2171880746629796
2020-01-01,河南,0.016200000000000003,0.019273593600000007,0.020066208849557527
2020-01-01,四川,0.0094,0.011183443200000002,0.013407796667066303
2020-01-01,安徽,0.0091,0.0108265248,0.017120824846606365
2020-01-01,陕西,0.0089,0.010588579200000002,0.0276072085601652
2020-01-01,山西,0.0075,0.00892296,0.024100800842708013
2020-01-01,福建,0.0074,0.008803987200000002,0.022339475260086276
2020-01-01,湖北,0.0073,0.008685014400000001,0.014678070643907387
2020-01-01,湖南,0.0059,0.0070193952,0.010232056208273813
2020-01-01,广西,0.0053,0.0063055584,0.012908000818833164
2020-01-01,云南,0.0051,0.006067612800000001,0.012639543380897827
2020-01-01,重庆,0.0044,0.005234803200000001,0.017172128603904307
2020-01-01,江西,0.0034,0.0040450752000000005,0.008751596027779581
2020-01-01,新疆,0.0029,0.0034502112,0.014113198100357103
2020-01-01,贵州,0.0026,0.0030932928000000004,0.008640482681564247
2020-01-01,甘肃,0.0026,0.0030932928000000004,0.011780786149270103
2020-01-01,宁夏,0.0013,0.0015466464000000002,0.022685084850173808
2020-01-01,青海,0.0008,0.0009517824000000001,0.01590598616263913
2020-01-01,西藏,0.0001,0.00011897280000000001,0.003528779475011123
2020-01-02,辽宁,0.2599,0.41436033732000005,0.9505203526254217
2020-01-02,黑龙江,0.1867,0.29765707956000004,0.7856443623406447
2020-01-02,内蒙古,0.08460000000000001,0.13487835528000003,0.5322744880820838
2020-01-02,北京,0.0779,0.12419649971999999,0.5721495357258026
2020-01-02,河北,0.0536,0.08545484448,0.1130908572714159
2020-01-02,山东,0.0527,0.08401996836,0.0836249242179942
2020-01-02,广东,0.0277,0.04416229836,0.038923231411951344
2020-01-02,江苏,0.0258,0.04113311544,0.051228768933780026
2020-01-02,浙江,0.0243,0.03874165524,0.06752946703852188
2020-01-02,天津,0.024,0.038263363200000004,0.24534087714798672
2020-01-02,海南,0.0238,0.037944501840000006,0.4098740693052195
2020-01-02,河南,0.0228,0.036350195040000005,0.037845075523165024
2020-01-02,上海,0.0183,0.02917581444,0.12037319575208968
2020-01-02,山西,0.0129,0.02056655772,0.05555000937242562
2020-01-02,安徽,0.0124,0.01976940432,0.03126289505977607
2020-01-02,陕西,0.012,0.019131681600000002,0.049881321569363625
2020-01-02,湖北,0.0115,0.0183345282,0.030986189285110696
2020-01-02,四川,0.0092,0.01466762256,0.01758496890061144
2020-01-02,福建,0.0085,0.0135516078,0.034386216188784575
2020-01-02,广西,0.008100000000000001,0.012913885080000003,0.026435793408393048
2020-01-02,云南,0.0078,0.01243559304,0.02590478708467868
2020-01-02,湖南,0.0077,0.01227616236,0.017894758695081777
2020-01-02,江西,0.0066,0.01052242488,0.022765463490621148
2020-01-02,重庆,0.0051,0.00813096468,0.026672630435994923
2020-01-02,新疆,0.0041,0.00653665788,0.026738405919817403
2020-01-02,甘肃,0.0037,0.00589893516,0.022466057409234075
2020-01-02,贵州,0.0033,0.00526121244,0.014696124134078213
2020-01-02,宁夏,0.0012,0.0019131681599999998,0.028060959532994027
2020-01-02,青海,0.0008,0.00127544544,0.021314974430963602
2020-01-02,西藏,0.0003,0.00047829203999999996,0.014186327747293488
2020-01-03,辽宁,0.2752,0.5929994188800001,1.3603088084784256
2020-01-03,黑龙江,0.2051,0.44194833144,1.1664906998178795
2020-01-03,内蒙古,0.0906,0.19522437264,0.770419781531176
2020-01-03,北京,0.07429999999999999,0.16010122391999998,0.7375557374118946
2020-01-03,河北,0.0486,0.10472300784,0.1385903257414343
2020-01-03,山东,0.0464,0.09998246016,0.09951236375362786
2020-01-03,江苏,0.0237,0.05106862728,0.06360283870324934
2020-01-03,广东,0.0233,0.050206709520000004,0.04425058127974617
2020-01-03,天津,0.0228,0.04912931232000001,0.31501226160553997
2020-01-03,河南,0.0218,0.04697451792,0.04890631745965643
2020-01-03,上海,0.0213,0.045897120720000004,0.18936174372261508
2020-01-03,浙江,0.02,0.043095888000000006,0.07511920515949104
2020-01-03,海南,0.0184,0.03964821696,0.4282774904942966
2020-01-03,陕西,0.0123,0.02650397112,0.06910281772104374
2020-01-03,安徽,0.0116,0.02499561504,0.039527508128281354
2020-01-03,山西,0.0107,0.02305630008,0.06227477164503627
2020-01-03,四川,0.0101,0.02176342344,0.02609210339287855
2020-01-03,湖北,0.0088,0.01896219072,0.03204696758492479
2020-01-03,福建,0.0085,0.018315752400000003,0.046474885562040096
2020-01-03,湖南,0.0075,0.016160958,0.02355756100405236
2020-01-03,广西,0.0071,0.015299040240000002,0.03131840376663255
2020-01-03,云南,0.0064,0.013790684160000002,0.02872759954171441
2020-01-03,江西,0.0059,0.01271328696,0.027505434672551437
2020-01-03,重庆,0.0048,0.01034301312,0.03392898350954426
2020-01-03,新疆,0.0035,0.007541780400000001,0.030849891396384794
2020-01-03,甘肃,0.0033,0.00711082152,0.027081518979628367
2020-01-03,贵州,0.003,0.006464383200000001,0.018056936312849166
2020-01-03,宁夏,0.0015,0.0032321916000000003,0.04740743630736737
2020-01-03,青海,0.0007000000000000001,0.0015083560800000003,0.025207327785019558
2020-01-03,西藏,0.0002,0.00043095888000000006,0.012782407830342579
2020-01-04,辽宁,0.2686,0.6633239234399999,1.5216294438097857
2020-01-04,黑龙江,0.2034,0.5023085853599999,1.3258072303428614
2020-01-04,内蒙古,0.0978,0.24152300711999997,0.9531294677190211
2020-01-04,北京,0.0689,0.17015271156,0.78386101976321
2020-01-04,山东,0.0482,0.11903281127999998,0.11847314414704933
2020-01-04,河北,0.0473,0.11681020691999999,0.15458651313473523
2020-01-04,江苏,0.0256,0.06322074624,0.07873755649932124
2020-01-04,天津,0.0222,0.05482424088,0.35152757681456787
2020-01-04,广东,0.0222,0.05482424088,0.04832032511898466
2020-01-04,河南,0.022000000000000002,0.0543303288,0.05656463175429464
2020-01-04,浙江,0.02,0.049391208,0.08609239672302597
2020-01-04,海南,0.0181,0.04469904324,0.48283619123746974
2020-01-04,上海,0.0175,0.043217307,0.17830540313064716
2020-01-04,陕西,0.013500000000000002,0.0333390654,0.08692370471184531
2020-01-04,安徽,0.0125,0.030869505,0.04881634670124612
2020-01-04,山西,0.0111,0.02741212044,0.07403978673004984
2020-01-04,湖北,0.0103,0.025436472119999998,0.04298879858036166
2020-01-04,四川,0.0102,0.02518951608,0.030199635631219277
2020-01-04,湖南,0.008,0.019756483199999997,0.028798698580216317
2020-01-04,江西,0.0075,0.018521702999999997,0.04007205166482767
2020-01-04,福建,0.0072,0.01778083488,0.045117571377822886
2020-01-04,云南,0.0069,0.017039966759999997,0.03549623322570565
2020-01-04,广西,0.0064,0.01580518656,0.03235452724667349
2020-01-04,重庆,0.0053,0.01308867012,0.042935773890166416
2020-01-04,新疆,0.004699999999999999,0.011606933879999998,0.04747853035379008
2020-01-04,贵州,0.0041,0.01012519764,0.02828267497206704
2020-01-04,甘肃,0.0041,0.01012519764,0.038561751450083975
2020-01-04,宁夏,0.0019,0.00469216476,0.06882126109212514
2020-01-04,青海,0.0011,0.00271651644,0.045397848190113305
2020-01-04,西藏,0.0004,0.00098782416,0.029299248405754114
2020-01-05,辽宁,0.2801,0.65914375644,1.512040365288005
2020-01-05,黑龙江,0.203,0.4777086132,1.2608773806318792
2020-01-05,内蒙古,0.0939,0.22096964915999998,0.8720191363851617
2020-01-05,北京,0.0818,0.19249539191999998,0.8867894776800109
2020-01-05,山东,0.0484,0.11389702896,0.11336150919058369
2020-01-05,河北,0.0438,0.10307210471999999,0.13640552217355054
2020-01-05,江苏,0.0235,0.0553012434,0.06887430211849102
2020-01-05,天津,0.0214,0.050359430159999996,0.32289965478327776
2020-01-05,河南,0.0209,0.04918280795999999,0.05120542213430504
2020-01-05,广东,0.0207,0.04871215908,0.042933332522474874
2020-01-05,上海,0.0205,0.0482415102,0.19903419534776254
2020-01-05,海南,0.0171,0.04024047924,0.43467506956446594
2020-01-05,浙江,0.0171,0.04024047924,0.07014202412410668
2020-01-05,安徽,0.0118,0.027768283919999998,0.04391214485419697
2020-01-05,四川,0.0109,0.02565036396,0.0307521447788035
2020-01-05,陕西,0.0107,0.025179715079999998,0.06565013422188849
2020-01-05,山西,0.0097,0.02282647068,0.06165400537496455
2020-01-05,湖北,0.0094,0.02212049736,0.03738464992394795
2020-01-05,福建,0.0092,0.021649848479999997,0.05493491113930474
2020-01-05,湖南,0.0074,0.01741400856,0.025384112066703594
2020-01-05,广西,0.0061,0.014354790840000001,0.029385446960081885
2020-01-05,云南,0.006,0.014119466399999999,0.029412491198833456
2020-01-05,江西,0.0058,0.013648817519999999,0.02952947257739988
2020-01-05,贵州,0.0044,0.01035427536,0.02892255687150838
2020-01-05,重庆,0.0042,0.00988362648,0.032422022090059475
2020-01-05,甘肃,0.0038,0.00894232872,0.034056802617196874
2020-01-05,新疆,0.0031,0.00729505764,0.02984066413871811
2020-01-05,宁夏,0.0017,0.0040005154799999994,0.05867665234163011
2020-01-05,青海,0.001,0.0023532444,0.03932692269126642
2020-01-05,西藏,0.0003,0.00070597332,0.020939442977903008
2020-01-06,辽宁,0.2632,0.6159884371200001,1.4130443812538713
2020-01-06,黑龙江,0.1985,0.4645657476000001,1.2261877361628002
2020-01-06,内蒙古,0.09,0.210634344,0.8312326124704025
2020-01-06,北京,0.0738,0.17272016208000002,0.7956887735753444
2020-01-06,山东,0.0487,0.11397658392000001,0.11344069009996777
2020-01-06,河北,0.0471,0.11023197336000001,0.14588088530100712
2020-01-06,江苏,0.0272,0.06365837952,0.07928260187064876
2020-01-06,河南,0.0241,0.05640319656000001,0.05872274498698595
2020-01-06,上海,0.0217,0.05078628072000001,0.20953337646156003
2020-01-06,广东,0.0213,0.04985012808,0.04393630185087255
2020-01-06,浙江,0.0201,0.04704167016,0.08199698476555692
2020-01-06,天津,0.0201,0.04704167016,0.3016265078225186
2020-01-06,海南,0.0196,0.04587147936,0.49550077082613203
2020-01-06,安徽,0.016,0.0374461056,0.059216436207223735
2020-01-06,山西,0.0116,0.02714842656,0.07332755293259687
2020-01-06,陕西,0.011000000000000001,0.025744197600000004,0.06712188849258496
2020-01-06,湖北,0.011000000000000001,0.025744197600000004,0.04350886868345446
2020-01-06,四川,0.0105,0.024574006800000003,0.029461703392878555
2020-01-06,湖南,0.009000000000000001,0.021063434400000004,0.03070381971371098
2020-01-06,福建,0.0085,0.019893243600000002,0.050477654402435936
2020-01-06,云南,0.0068000000000000005,0.01591459488,0.033151952671596714
2020-01-06,江西,0.0067,0.015680556720000002,0.03392517842539106
2020-01-06,广西,0.0067,0.015680556720000002,0.03209939963152508
2020-01-06,贵州,0.0061,0.014276327760000002,0.039878010502793305
2020-01-06,重庆,0.0058,0.01357421328,0.04452853855919277
2020-01-06,甘肃,0.0046,0.01076575536,0.04100131149289145
2020-01-06,新疆,0.0039,0.00912748824,0.03733627949784634
2020-01-06,宁夏,0.0022,0.005148839520000001,0.07551943442995646
2020-01-06,青海,0.0013,0.00304249608,0.0508455509876667
2020-01-06,西藏,0.0004,0.0009361526400000001,0.0277666510455287
2020-01-07,辽宁,0.2405,0.5795292906,1.3294090578762647
2020-01-07,黑龙江,0.1797,0.43302043044000005,1.1429261499722863
2020-01-07,内蒙古,0.0906,0.21831747912000002,0.861552798421468
2020-01-07,北京,0.0748,0.18024445296000002,0.8303517434928825
2020-01-07,河北,0.0521,0.12554459892,0.16614559893069358
2020-01-07,山东,0.0508,0.12241200816,0.12183645275717511
2020-01-07,江苏,0.0305,0.0734953986,0.09153400495684555
2020-01-07,河南,0.0283,0.06819409116,0.07099853322228006
2020-01-07,上海,0.0225,0.054217917000000004,0.2236915767932733
2020-01-07,浙江,0.0211,0.050844357720000004,0.08862534028237756
2020-01-07,天津,0.021,0.05060338920000001,0.32446389587073615
2020-01-07,广东,0.0206,0.049639515120000005,0.04375067435219461
2020-01-07,海南,0.0175,0.04216949100000001,0.4555121305737989
2020-01-07,安徽,0.0172,0.04144658544,0.06554270580049339
2020-01-07,山西,0.0137,0.033012687240000005,0.08916684603022407
2020-01-07,陕西,0.0136,0.03277171872,0.08544448282335274
2020-01-07,四川,0.0127,0.03060300204,0.03668984778803501
2020-01-07,湖南,0.0121,0.029157190920000003,0.04250195463689106
2020-01-07,湖北,0.0119,0.028675253880000005,0.048462487544363705
2020-01-07,福建,0.0096,0.02313297792,0.05869824389748794
2020-01-07,贵州,0.009000000000000001,0.021687166800000005,0.060578678212290515
2020-01-07,江西,0.0085,0.020482324200000002,0.044313892386577534
2020-01-07,云南,0.0083,0.02000038716,0.04166313334027706
2020-01-07,广西,0.0076,0.01831360752,0.03748947291709315
2020-01-07,甘肃,0.0069,0.01662682788,0.0633231692761196
2020-01-07,重庆,0.0063,0.01518101676,0.04979945991871226
2020-01-07,新疆,0.0048,0.01156648896,0.04731308912859404
2020-01-07,宁夏,0.0025,0.0060242130000000005,0.08835877616274807
2020-01-07,青海,0.0019,0.00457840188,0.07651328386643938
2020-01-07,西藏,0.0005,0.0012048426000000002,0.035736099658905535
2020-01-08,辽宁,0.2303,0.60924197628,1.3975683625352695
2020-01-08,黑龙江,0.1794,0.47458971144,1.2526452647082114
2020-01-08,内蒙古,0.0903,0.23888211228000003,0.9427076254143647
2020-01-08,北京,0.0694,0.18359267544000002,0.8457763644907174
2020-01-08,河北,0.054000000000000006,0.14285309040000002,0.18905163955904347
2020-01-08,山东,0.0526,0.13914949176000002,0.13849524024508225
2020-01-08,河南,0.0325,0.08597639700000001,0.08951212597605415
2020-01-08,江苏,0.0302,0.07989191352000001,0.09950047142341176
2020-01-08,浙江,0.0231,0.06110937756,0.10651800167334843
2020-01-08,天津,0.0222,0.058728492720000004,0.37656125109002314
2020-01-08,广东,0.0207,0.054760351320000004,0.04826401491274458
2020-01-08,安徽,0.0187,0.049469496120000005,0.07822995780884306
2020-01-08,上海,0.0176,0.046559525760000005,0.19209468582132042
2020-01-08,海南,0.016200000000000003,0.04285592712000001,0.4629269694089182
2020-01-08,山西,0.0159,0.042062298840000005,0.11360973122476267
2020-01-08,陕西,0.015,0.039681414,0.10345987422564294
2020-01-08,四川,0.0147,0.03888778572,0.04662245020980698
2020-01-08,湖南,0.0124,0.03280330224,0.04781683076295152
2020-01-08,湖北,0.012,0.0317451312,0.05365072029744803
2020-01-08,贵州,0.0109,0.028835160840000002,0.08054514201117319
2020-01-08,福建,0.0096,0.02539610496,0.06444076366404465
2020-01-08,广西,0.009000000000000001,0.023808848400000002,0.04873868659160697
2020-01-08,江西,0.0088,0.023279762880000002,0.050366203414032584
2020-01-08,甘肃,0.0077,0.020369792520000003,0.07757822653682243
2020-01-08,云南,0.0071,0.018782535960000003,0.03912620760337466
2020-01-08,重庆,0.0063,0.01666619388,0.05467140095065329
2020-01-08,新疆,0.0051,0.013491680760000001,0.05518814711188014
2020-01-08,宁夏,0.0038,0.01005262488,0.1474445926164948
2020-01-08,青海,0.0018,0.00476176968,0.07957768775694374
2020-01-08,西藏,0.0004,0.0010581710400000002,0.03138576419991102
